"","part_id","frequency_multi","n","cont_id","phys_contact","cnt_age_est_min","cnt_age_est_max","cnt_age_exact"
"25657",2132313,"daily",3,213230002,1,18,19,NA
"32796",2132313,"daily",3,213230003,1,12,15,NA
"114999",2132314,"daily",3,213230005,1,18,19,NA
"25658",2132314,"daily",3,213230006,1,12,15,NA
"32797",2132314,"daily",3,213230007,1,5,11,NA
"115000",2132315,"daily",1,213230008,1,5,11,NA
"115001",2132318,"daily",3,213230011,1,18,19,NA
"25659",2132318,"daily",3,213230012,1,12,15,NA
"32798",2132318,"daily",3,213230013,1,5,11,NA
"115002",2132319,"daily",3,213230015,1,12,15,NA
"25660",2132319,"daily",3,213230016,1,5,11,NA
"32799",2132319,"daily",3,213230014,1,18,19,NA
"115003",2132320,"daily",3,213230019,1,5,11,NA
"25661",2132320,"daily",3,213230017,1,18,19,NA
"32800",2132320,"daily",3,213230018,1,12,15,NA
"115004",2132321,"daily",1,213230020,1,5,11,NA
"115005",2132322,"daily",1,213230021,1,5,11,NA
"115006",2132323,"daily",1,213230022,1,5,11,NA
"115007",2132324,"daily",1,213230023,1,5,11,NA
"115008",2132325,"daily",1,213230024,1,5,11,NA
"115009",2132330,"daily",1,213230025,1,5,11,NA
"115010",2132331,"daily",1,213230026,1,5,11,NA
"115011",2132332,"daily",1,213230027,1,18,19,NA
"115012",2132333,"daily",1,213230028,1,5,11,NA
"115013",2132334,"daily",1,213230029,1,5,11,NA
"115014",2132335,"daily",3,213230032,1,5,11,NA
"25662",2132335,"daily",3,213230030,1,18,19,NA
"32801",2132335,"daily",3,213230031,1,12,15,NA
"115015",2132336,"daily",1,213230033,1,5,11,NA
"115016",2132337,"daily",1,213230034,1,5,11,NA
"115017",2132338,"daily",1,213230035,1,5,11,NA
"115018",2132409,"daily",2,213240001,1,1,4,NA
"25663",2132409,"daily",2,213240003,1,25,34,NA
"32802",2132409,"weekly",1,213240007,1,35,44,NA
"115019",2132410,"daily",2,213240002,1,1,4,NA
"25664",2132410,"daily",2,213240004,1,25,34,NA
"32803",2132410,"weekly",1,213240006,1,35,44,NA
"115020",2132509,"daily",1,213250001,1,12,15,NA
"115021",2132510,"daily",1,213250002,1,12,15,NA
"115022",2132511,"daily",1,213250003,1,12,15,NA
"115023",2132512,"daily",1,213250001,1,12,15,NA
"115024",2132513,"daily",1,213250005,1,12,15,NA
"115025",2132514,"a few times a year",1,213250013,1,45,54,NA
"25665",2132514,"daily",1,213250009,1,12,15,NA
"115026",2132518,"daily",1,213250014,1,12,15,NA
"25666",2132518,"monthly",1,213250019,1,35,44,NA
"115027",2132519,"weekly",1,213250023,1,35,44,NA
"115028",2132520,"daily",1,213250030,1,12,15,NA
"115029",2132521,"daily",1,213250038,1,12,15,NA
"25667",2132521,"monthly",1,213250043,1,35,44,NA
"32804",2132521,"weekly",1,213250044,1,35,44,NA
"115030",2132522,"daily",1,213250047,1,12,15,NA
"115031",2132523,"daily",1,213250048,1,12,15,NA
"25668",2132523,"weekly",1,213250053,1,25,34,NA
"115032",2132524,"daily",1,213250057,1,12,15,NA
"115033",2132525,"daily",1,213250064,1,12,15,NA
"25669",2132525,"monthly",1,213250069,1,35,44,NA
"115034",2132526,"daily",1,213250070,1,12,15,NA
"115035",2132527,"daily",1,213250072,1,12,15,NA
"115036",2132528,"daily",1,213250079,1,12,15,NA
"25670",2132528,"monthly",1,213250088,1,35,44,NA
"115037",2132530,"daily",1,213250102,1,12,15,NA
"25671",2132530,"monthly",3,213250114,1,5,9,NA
"32805",2132530,"monthly",3,213250121,1,0,1,NA
"4975",2132530,"monthly",3,213250107,1,35,44,NA
"115038",2132531,"daily",1,213250122,1,12,15,NA
"25672",2132531,"weekly",1,213250125,1,45,54,NA
"115039",2132532,"daily",1,213250131,1,12,15,NA
"115040",2132534,"daily",1,213250138,1,12,15,NA
"115041",2132535,"daily",1,213250148,1,12,15,NA
"25673",2132535,"monthly",2,213250152,1,35,44,NA
"32806",2132535,"monthly",2,213250151,1,35,44,NA
"115042",2132536,"daily",1,213250157,1,12,15,NA
"25674",2132536,"monthly",1,213250161,1,35,44,NA
"115043",2132538,"daily",3,213250165,1,12,15,NA
"25675",2132538,"daily",3,213250168,1,55,64,NA
"32807",2132538,"daily",3,213250169,1,65,69,NA
"4976",2132538,"monthly",2,213250171,1,25,34,NA
"5393",2132538,"monthly",2,213250170,1,35,44,NA
"6179",2132538,"weekly",1,213250167,1,65,69,NA
"115044",2132539,"daily",1,213250172,1,12,15,NA
"115045",2132540,"monthly",1,213250180,1,35,44,NA
"25676",2132540,"weekly",1,213250179,1,65,69,NA
"115046",2132541,"daily",1,213250187,1,12,15,NA
"25677",2132541,"monthly",2,213250191,1,35,44,NA
"32808",2132541,"monthly",2,213250190,1,35,44,NA
"115047",2132542,"a few times a year",1,213250197,1,45,54,NA
"25678",2132542,"daily",1,213250192,1,12,15,NA
"32809",2132542,"monthly",2,213250193,1,45,54,NA
"4977",2132542,"monthly",2,213250199,1,35,44,NA
"115048",2132543,"daily",1,213250200,1,12,15,NA
"25679",2132543,"weekly",1,213250201,1,35,44,NA
"115049",2132609,"daily",1,213260002,1,NA,NA,NA
"115050",2132610,"daily",1,213260001,1,NA,NA,NA
"115051",2132812,"daily",3,213280003,1,1,4,NA
"25680",2132812,"daily",3,213280001,1,30,34,NA
"32810",2132812,"daily",3,213280002,1,35,44,NA
"115052",2132813,"daily",3,213280004,1,35,39,NA
"25681",2132813,"daily",3,213280005,1,35,44,NA
"32811",2132813,"daily",3,213280006,1,1,4,NA
"115053",2132816,"daily",3,213280008,1,35,44,NA
"25682",2132816,"daily",3,213280009,1,1,4,NA
"32812",2132816,"daily",3,213280007,1,35,39,NA
"115054",2132817,"daily",3,213280022,1,1,4,NA
"25683",2132817,"daily",3,213280020,1,35,39,NA
"32813",2132817,"daily",3,213280021,1,35,44,NA
"115055",2132818,"daily",3,213280043,1,35,39,NA
"25684",2132818,"daily",3,213280044,1,35,44,NA
"32814",2132818,"daily",3,213280045,1,1,4,NA
"115056",2132819,"daily",3,213280046,1,35,39,NA
"25685",2132819,"daily",3,213280047,1,35,44,NA
"32815",2132819,"daily",3,213280048,1,1,4,NA
"115057",2132821,"daily",3,213280050,1,35,44,NA
"25686",2132821,"daily",3,213280051,1,1,4,NA
"32816",2132821,"daily",3,213280049,1,35,39,NA
"115058",2132822,"daily",3,213280081,1,35,39,NA
"25687",2132822,"daily",3,213280082,1,35,44,NA
"32817",2132822,"daily",3,213280083,1,1,4,NA
"4978",2132822,"monthly",2,213280084,1,55,64,NA
"5394",2132822,"monthly",2,213280085,1,35,44,NA
"115059",2132823,"daily",3,213280086,1,35,39,NA
"25688",2132823,"daily",3,213280088,1,1,4,NA
"32818",2132823,"daily",3,213280087,1,35,44,NA
"4979",2132823,"monthly",2,213280089,1,55,64,NA
"5395",2132823,"monthly",2,213280090,1,35,44,NA
"115060",2132824,"daily",3,213280093,1,1,4,NA
"25689",2132824,"daily",3,213280092,1,35,44,NA
"32819",2132824,"daily",3,213280091,1,35,39,NA
"115061",2132825,"daily",3,213280128,1,35,39,NA
"25690",2132825,"daily",3,213280129,1,35,44,NA
"32820",2132825,"daily",3,213280130,1,1,4,NA
"115062",2132826,"daily",3,213280167,1,35,39,NA
"25691",2132826,"daily",3,213280168,1,35,44,NA
"32821",2132826,"daily",3,213280169,1,1,4,NA
"4980",2132826,"monthly",2,213280170,1,55,64,NA
"5396",2132826,"monthly",2,213280171,1,35,44,NA
"115063",2132827,"daily",3,213280172,1,35,39,NA
"25692",2132827,"daily",3,213280173,1,35,44,NA
"32822",2132827,"daily",3,213280174,1,1,4,NA
"4981",2132827,"weekly",2,213280176,1,35,44,NA
"5397",2132827,"weekly",2,213280175,1,55,64,NA
"115064",2132828,"daily",3,213280177,1,35,39,NA
"25693",2132828,"daily",3,213280178,1,35,44,NA
"32823",2132828,"daily",3,213280179,1,1,4,NA
"4982",2132828,"weekly",2,213280181,1,35,44,NA
"5398",2132828,"weekly",2,213280180,1,55,64,NA
"115065",2132829,"daily",1,213280182,1,1,4,NA
"25694",2132829,"weekly",2,213280183,1,55,64,NA
"32824",2132829,"weekly",2,213280184,1,35,44,NA
"115066",2132830,"daily",5,213280189,1,35,44,NA
"25695",2132830,"daily",5,213280185,1,35,39,NA
"32825",2132830,"daily",5,213280186,1,35,44,NA
"4983",2132830,"daily",5,213280187,1,1,4,NA
"5399",2132830,"daily",5,213280188,1,55,64,NA
"115067",2132831,"daily",5,213280210,1,35,39,NA
"25696",2132831,"daily",5,213280214,1,35,44,NA
"32826",2132831,"daily",5,213280211,1,35,44,NA
"4984",2132831,"daily",5,213280212,1,1,4,NA
"5400",2132831,"daily",5,213280213,1,55,64,NA
"115068",2132832,"daily",5,213280248,1,35,39,NA
"25697",2132832,"daily",5,213280251,1,55,64,NA
"32827",2132832,"daily",5,213280252,1,35,44,NA
"4985",2132832,"daily",5,213280249,1,35,44,NA
"5401",2132832,"daily",5,213280250,1,1,4,NA
"115069",2132833,"daily",5,213280255,1,1,4,NA
"25698",2132833,"daily",5,213280256,1,55,64,NA
"32828",2132833,"daily",5,213280257,1,35,44,NA
"4986",2132833,"daily",5,213280253,1,35,39,NA
"5402",2132833,"daily",5,213280254,1,35,44,NA
"115070",2132834,"daily",5,213280258,1,35,39,NA
"25699",2132834,"daily",5,213280261,1,55,64,NA
"32829",2132834,"daily",5,213280262,1,35,44,NA
"4987",2132834,"daily",5,213280259,1,35,44,NA
"5403",2132834,"daily",5,213280260,1,1,4,NA
"115071",2132835,"daily",3,213280267,1,35,44,NA
"25700",2132835,"daily",3,213280265,1,1,4,NA
"32830",2132835,"daily",3,213280266,1,55,64,NA
"4988",2132835,"weekly",2,213280263,1,35,39,NA
"5404",2132835,"weekly",2,213280264,1,35,44,NA
"115072",2132836,"daily",4,213280269,1,55,64,NA
"25701",2132836,"daily",4,213280270,1,35,44,NA
"32831",2132836,"daily",4,213280271,1,55,64,NA
"4989",2132836,"daily",4,213280268,1,1,4,NA
"115073",2132838,"daily",3,213280278,1,35,39,NA
"25702",2132838,"daily",3,213280280,1,1,4,NA
"32832",2132838,"daily",3,213280279,1,35,44,NA
"4990",2132838,"weekly",2,213280281,1,55,64,NA
"5405",2132838,"weekly",2,213280282,1,35,44,NA
"115074",2132839,"daily",3,213280284,1,35,44,NA
"25703",2132839,"daily",3,213280285,1,1,4,NA
"32833",2132839,"daily",3,213280283,1,35,39,NA
"115075",2132840,"daily",2,213280286,1,35,39,NA
"25704",2132840,"daily",2,213280287,1,35,44,NA
"115076",2132841,"daily",4,213280289,1,35,39,NA
"25705",2132841,"daily",4,213280290,1,35,44,NA
"32834",2132841,"daily",4,213280291,1,1,4,NA
"4991",2132841,"daily",4,213280292,1,55,64,NA
"5406",2132841,"weekly",1,213280293,1,35,44,NA
"115077",2132842,"daily",3,213280294,1,35,39,NA
"25706",2132842,"daily",3,213280295,1,35,44,NA
"32835",2132842,"daily",3,213280296,1,1,4,NA
"115078",2132843,"daily",3,213280324,1,35,39,NA
"25707",2132843,"daily",3,213280325,1,35,44,NA
"32836",2132843,"daily",3,213280326,1,1,4,NA
"4992",2132843,"weekly",2,213280327,1,55,64,NA
"5407",2132843,"weekly",2,213280328,1,35,44,NA
"115079",2132912,"daily",3,213290003,1,5,11,NA
"25708",2132912,"daily",3,213290002,1,25,34,NA
"32837",2132912,"daily",3,213290001,1,55,59,NA
"115080",2132916,"daily",4,213290005,1,25,34,NA
"25709",2132916,"daily",4,213290006,1,5,11,NA
"32838",2132916,"daily",4,213290008,1,5,9,NA
"4993",2132916,"daily",4,213290004,1,55,59,NA
"115081",2132917,"daily",4,213290032,1,5,11,NA
"25710",2132917,"daily",4,213290033,1,5,9,NA
"32839",2132917,"daily",4,213290030,1,55,59,NA
"4994",2132917,"daily",4,213290031,1,25,34,NA
"115082",2132918,"daily",4,213290037,1,5,11,NA
"25711",2132918,"daily",4,213290039,1,5,9,NA
"32840",2132918,"daily",4,213290035,1,55,59,NA
"4995",2132918,"daily",4,213290036,1,25,34,NA
"115083",2132919,"daily",3,213290042,1,5,11,NA
"25712",2132919,"daily",3,213290040,1,55,59,NA
"32841",2132919,"daily",3,213290041,1,25,34,NA
"115084",2132921,"daily",4,213290043,1,55,59,NA
"25713",2132921,"daily",4,213290044,1,25,34,NA
"32842",2132921,"daily",4,213290045,1,5,11,NA
"4996",2132921,"daily",4,213290046,1,5,9,NA
"115085",2132923,"daily",3,213290049,1,55,59,NA
"25714",2132923,"daily",3,213290050,1,25,34,NA
"32843",2132923,"daily",3,213290051,1,5,11,NA
"115086",2132925,"daily",3,213290053,1,25,34,NA
"25715",2132925,"daily",3,213290054,1,5,11,NA
"32844",2132925,"daily",3,213290052,1,55,59,NA
"115087",2132926,"daily",3,213290058,1,5,11,NA
"25716",2132926,"daily",3,213290056,1,55,59,NA
"32845",2132926,"daily",3,213290057,1,25,34,NA
"115088",2132928,"daily",3,213290059,1,55,59,NA
"25717",2132928,"daily",3,213290060,1,25,34,NA
"32846",2132928,"daily",3,213290061,1,5,11,NA
"115089",2132931,"daily",3,213290063,1,25,34,NA
"25718",2132931,"daily",3,213290064,1,5,11,NA
"32847",2132931,"daily",3,213290062,1,55,59,NA
"115090",2132932,"daily",3,213290068,1,5,11,NA
"25719",2132932,"daily",3,213290066,1,55,59,NA
"32848",2132932,"daily",3,213290067,1,25,34,NA
"115091",2132933,"daily",3,213290069,1,55,59,NA
"25720",2132933,"daily",3,213290070,1,25,34,NA
"32849",2132933,"daily",3,213290071,1,5,11,NA
"115092",2132934,"daily",3,213290074,1,25,34,NA
"25721",2132934,"daily",3,213290075,1,5,11,NA
"32850",2132934,"daily",3,213290073,1,55,59,NA
"115093",2132935,"daily",3,213290076,1,55,59,NA
"25722",2132935,"daily",3,213290077,1,25,34,NA
"32851",2132935,"daily",3,213290078,1,5,11,NA
"115094",2132936,"daily",3,213290079,1,55,59,NA
"25723",2132936,"daily",3,213290080,1,25,34,NA
"32852",2132936,"daily",3,213290081,1,5,11,NA
"115095",2132937,"daily",3,213290084,1,25,34,NA
"25724",2132937,"daily",3,213290085,1,5,11,NA
"32853",2132937,"daily",3,213290083,1,55,59,NA
"115096",2132938,"daily",3,213290089,1,5,11,NA
"25725",2132938,"daily",3,213290087,1,55,59,NA
"32854",2132938,"daily",3,213290088,1,55,64,NA
"115097",2132941,"daily",3,213290090,1,55,59,NA
"25726",2132941,"daily",3,213290091,1,25,34,NA
"32855",2132941,"daily",3,213290092,1,5,11,NA
"115098",2132942,"daily",3,213290095,1,25,34,NA
"25727",2132942,"daily",3,213290096,1,5,11,NA
"32856",2132942,"daily",3,213290094,1,55,59,NA
"115099",2132943,"daily",3,213290100,1,5,11,NA
"25728",2132943,"daily",3,213290098,1,60,64,NA
"32857",2132943,"daily",3,213290099,1,25,34,NA
"115100",2133012,"daily",2,213300001,1,35,39,NA
"25729",2133012,"daily",2,213300002,1,35,44,NA
"115101",2133015,"daily",2,213300004,1,35,44,NA
"25730",2133015,"daily",2,213300003,1,35,39,NA
"115102",2133016,"daily",2,213300009,1,35,39,NA
"25731",2133016,"daily",2,213300010,1,35,44,NA
"115103",2133018,"daily",2,213300011,1,35,39,NA
"25732",2133018,"daily",2,213300012,1,35,44,NA
"115104",2133019,"daily",2,213300013,1,35,39,NA
"25733",2133019,"daily",2,213300014,1,35,44,NA
"115105",2133021,"daily",2,213300015,1,35,39,NA
"25734",2133021,"daily",2,213300016,1,35,44,NA
"115106",2133022,"daily",2,213300017,1,35,39,NA
"25735",2133022,"daily",2,213300018,1,35,44,NA
"115107",2133024,"daily",2,213300021,1,35,39,NA
"25736",2133024,"daily",2,213300022,1,35,44,NA
"115108",2133026,"daily",2,213300024,1,35,44,NA
"25737",2133026,"daily",2,213300023,1,35,39,NA
"115109",2133032,"daily",2,213300025,1,40,44,NA
"25738",2133032,"daily",2,213300026,1,35,44,NA
"115110",2133034,"daily",2,213300027,1,40,44,NA
"25739",2133034,"daily",2,213300028,1,35,44,NA
"115111",2133035,"daily",2,213300029,1,40,44,NA
"25740",2133035,"daily",2,213300030,1,12,15,NA
"115112",2133040,"daily",2,213300031,1,40,44,NA
"25741",2133040,"daily",2,213300032,1,45,54,NA
"115113",2133041,"daily",2,213300033,1,40,44,NA
"25742",2133041,"daily",2,213300034,1,45,54,NA
"115114",2133124,"weekly",1,213310006,1,55,64,NA
"115115",2133314,"daily",7,213330002,1,25,34,NA
"25743",2133314,"daily",7,213330003,1,5,11,NA
"32858",2133314,"daily",7,213330004,1,10,14,NA
"4997",2133314,"daily",7,213330005,1,10,14,NA
"5408",2133314,"daily",7,213330006,1,10,14,NA
"6180",2133314,"daily",7,213330013,1,10,14,NA
"7116",2133314,"daily",7,213330001,1,30,34,NA
"869",2133314,"weekly",2,213330015,1,55,64,NA
"937",2133314,"weekly",2,213330016,1,5,9,NA
"115116",2133330,"daily",4,213330026,1,30,34,NA
"25744",2133330,"daily",4,213330027,1,25,34,NA
"32859",2133330,"daily",4,213330028,1,5,11,NA
"4998",2133330,"daily",4,213330030,1,10,14,NA
"5409",2133330,"monthly",3,213330032,1,20,24,NA
"6181",2133330,"monthly",3,213330033,1,0,1,NA
"7117",2133330,"monthly",3,213330031,1,25,34,NA
"870",2133330,"weekly",3,213330036,1,25,34,NA
"938",2133330,"weekly",3,213330034,1,55,64,NA
"1026",2133330,"weekly",3,213330035,1,55,64,NA
"115117",2133509,"daily",2,213350029,1,25,34,NA
"25745",2133509,"daily",2,213350027,1,NA,NA,NA
"115118",2133609,"daily",1,213360022,1,NA,NA,NA
"115119",2133612,"daily",1,213360001,1,5,11,NA
"115120",2133613,"daily",1,213360002,1,5,11,NA
"115121",2133614,"daily",1,213360003,1,5,11,NA
"115122",2133623,"daily",1,213360004,1,5,11,NA
"115123",2133709,"daily",1,213370001,1,35,44,NA
"115124",2133712,"daily",1,213370001,1,35,44,NA
"115125",2133718,"daily",2,213370008,1,35,44,NA
"25746",2133718,"daily",2,213370009,1,35,44,NA
"115126",2133719,"daily",1,213370012,1,35,44,NA
"115127",2133720,"daily",1,213370013,1,35,44,NA
"115128",2133721,"daily",1,213370014,1,35,44,NA
"115129",2133722,"daily",1,213370016,1,35,44,NA
"115130",2133724,"daily",1,213370017,1,35,44,NA
"115131",2133726,"daily",2,213370018,1,35,44,NA
"25747",2133726,"daily",2,213370019,1,35,44,NA
"115132",2133727,"daily",1,213370020,1,35,44,NA
"115133",2133730,"daily",1,213370021,1,35,44,NA
"115134",2133731,"daily",1,213370022,1,35,44,NA
"115135",2133732,"daily",1,213370023,1,35,44,NA
"115136",2133734,"daily",1,213370024,1,35,44,NA
"115137",2133736,"daily",1,213370025,1,35,44,NA
"115138",2133737,"daily",1,213370026,1,35,44,NA
"115139",2133738,"daily",1,213370027,1,35,44,NA
"25748",2133738,"monthly",2,213370030,1,1,4,NA
"32860",2133738,"monthly",2,213370029,1,1,4,NA
"4999",2133738,"weekly",1,213370028,1,35,44,NA
"115140",2133739,"daily",1,213370031,1,35,44,NA
"115141",2133741,"daily",1,213370032,1,35,44,NA
"115142",2133812,"a few times a year",3,213380003,1,70,74,NA
"25749",2133812,"a few times a year",3,213380005,1,35,44,NA
"32861",2133812,"a few times a year",3,213380006,1,45,54,NA
"41000",2133812,"daily",2,213380001,1,45,49,NA
"5410",2133812,"daily",2,213380002,1,45,54,NA
"115143",2133813,"daily",3,213380007,1,45,49,NA
"25750",2133813,"daily",3,213380008,1,45,54,NA
"32862",2133813,"daily",3,213380013,1,10,14,NA
"41001",2133813,"monthly",1,213380012,1,25,34,NA
"115144",2133814,"daily",3,213380030,1,45,54,NA
"25751",2133814,"daily",3,213380034,1,10,14,NA
"32863",2133814,"daily",3,213380029,1,45,49,NA
"115145",2133817,"a few times a year",1,213380038,1,35,44,NA
"25752",2133817,"daily",2,213380036,1,45,49,NA
"32864",2133817,"daily",2,213380037,1,45,54,NA
"115146",2133818,"daily",3,213380039,1,45,49,NA
"25753",2133818,"daily",3,213380040,1,45,54,NA
"32865",2133818,"daily",3,213380047,1,10,14,NA
"115147",2133819,"daily",2,213380048,1,45,49,NA
"25754",2133819,"daily",2,213380049,1,45,54,NA
"115148",2133820,"daily",2,213380052,1,45,54,NA
"25755",2133820,"daily",2,213380051,1,45,49,NA
"32866",2133820,"weekly",4,213380054,1,25,34,NA
"41002",2133820,"weekly",4,213380055,1,1,4,NA
"5411",2133820,"weekly",4,213380056,1,1,4,NA
"6182",2133820,"weekly",4,213380053,1,25,34,NA
"115149",2133821,"daily",3,213380060,1,10,14,NA
"25756",2133821,"daily",3,213380058,1,45,49,NA
"32867",2133821,"daily",3,213380059,1,45,54,NA
"41003",2133821,"weekly",4,213380068,1,1,4,NA
"5412",2133821,"weekly",4,213380065,1,25,34,NA
"6183",2133821,"weekly",4,213380066,1,25,34,NA
"7118",2133821,"weekly",4,213380067,1,1,4,NA
"115150",2133823,"daily",1,213380070,1,45,54,NA
"25757",2133823,"weekly",5,213380074,1,1,4,NA
"32868",2133823,"weekly",5,213380072,1,25,34,NA
"41004",2133823,"weekly",5,213380073,1,1,4,NA
"5413",2133823,"weekly",5,213380069,1,45,49,NA
"6184",2133823,"weekly",5,213380071,1,25,34,NA
"115151",2133824,"daily",2,213380075,1,45,49,NA
"25758",2133824,"daily",2,213380076,1,45,54,NA
"115152",2133825,"daily",2,213380079,1,45,49,NA
"25759",2133825,"daily",2,213380080,1,45,54,NA
"115153",2133827,"daily",2,213380084,1,45,49,NA
"25760",2133827,"daily",2,213380085,1,45,54,NA
"115154",2133828,"daily",2,213380086,1,45,49,NA
"25761",2133828,"daily",2,213380087,1,45,54,NA
"115155",2133829,"daily",2,213380088,1,45,49,NA
"25762",2133829,"daily",2,213380089,1,45,54,NA
"115156",2133830,"a few times a year",1,213380092,1,45,54,NA
"25763",2133830,"daily",3,213380091,1,45,54,NA
"32869",2133830,"daily",3,213380095,1,10,14,NA
"41005",2133830,"daily",3,213380090,1,45,49,NA
"115157",2133831,"daily",2,213380097,1,45,54,NA
"25764",2133831,"daily",2,213380096,1,45,49,NA
"115158",2133832,"daily",2,213380098,1,45,49,NA
"25765",2133832,"daily",2,213380099,1,45,54,NA
"115159",2133833,"daily",2,213380101,1,45,54,NA
"25766",2133833,"daily",2,213380100,1,45,49,NA
"115160",2133835,"daily",2,213380103,1,50,54,NA
"25767",2133835,"daily",2,213380104,1,45,54,NA
"115161",2133836,"daily",2,213380106,1,45,54,NA
"25768",2133836,"daily",2,213380105,1,50,54,NA
"115162",2133837,"daily",2,213380109,1,45,54,NA
"25769",2133837,"daily",2,213380108,1,50,54,NA
"115163",2133840,"daily",2,213380112,1,50,54,NA
"25770",2133840,"daily",2,213380113,1,45,54,NA
"115164",2133914,"daily",5,213390002,1,20,24,NA
"25771",2133914,"daily",5,213390001,1,20,24,NA
"32870",2133914,"daily",5,213390003,1,55,64,NA
"41006",2133914,"daily",5,213390004,1,5,11,NA
"5414",2133914,"daily",5,213390005,1,1,4,NA
"6185",2133914,"weekly",1,213390006,1,45,54,NA
"115165",2133915,"daily",5,213390051,1,5,11,NA
"25772",2133915,"daily",5,213390052,1,1,4,NA
"32871",2133915,"daily",5,213390048,1,20,24,NA
"41007",2133915,"daily",5,213390049,1,20,24,NA
"5415",2133915,"daily",5,213390050,1,55,64,NA
"115166",2133916,"daily",5,213390101,1,20,24,NA
"25773",2133916,"daily",5,213390104,1,5,11,NA
"32872",2133916,"daily",5,213390105,1,1,4,NA
"41008",2133916,"daily",5,213390102,1,20,24,NA
