DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y53,M,UK,2019,461249,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,BE,2019,82952,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,DE,2019,701381,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,FI,2019,37114,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,IT,2019,503941,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,LU,2019,4340,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,NL,2019,129466,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,PL,2019,232350,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,F,UK,2019,476592,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,BE,2019,84117,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,DE,2019,713090,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,FI,2019,37366,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,IT,2019,488422,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,LU,2019,4825,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,NL,2019,131046,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,PL,2019,226258,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y54,M,UK,2019,460674,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,BE,2019,81198,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,DE,2019,695389,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,FI,2019,37511,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,IT,2019,475227,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,LU,2019,4226,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,NL,2019,127174,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,PL,2019,238119,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,F,UK,2019,468462,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,BE,2019,82161,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,DE,2019,703977,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,FI,2019,37603,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,IT,2019,455137,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,LU,2019,4696,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,NL,2019,128690,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,PL,2019,229090,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y55,M,UK,2019,453347,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,BE,2019,79172,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,DE,2019,674050,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,FI,2019,37024,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,IT,2019,460125,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,LU,2019,4094,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,NL,2019,125128,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,PL,2019,240401,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,F,UK,2019,457117,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,BE,2019,80165,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,DE,2019,677539,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,FI,2019,37114,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,IT,2019,437987,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,LU,2019,4399,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,NL,2019,125429,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,PL,2019,229615,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y56,M,UK,2019,443615,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,BE,2019,79358,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,DE,2019,665293,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,FI,2019,36977,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,IT,2019,451673,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,LU,2019,4060,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,NL,2019,123747,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,PL,2019,249938,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,F,UK,2019,443592,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,BE,2019,78941,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,DE,2019,662644,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,FI,2019,36597,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,IT,2019,427661,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,LU,2019,4187,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,NL,2019,123795,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,PL,2019,235483,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y57,M,UK,2019,431075,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,BE,2019,77776,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,DE,2019,642613,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,FI,2019,36934,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,IT,2019,437639,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,LU,2019,3824,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,NL,2019,120125,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,PL,2019,265022,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,F,UK,2019,426968,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,BE,2019,77792,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,DE,2019,637082,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,FI,2019,36057,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,IT,2019,413040,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,LU,2019,4030,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,NL,2019,120078,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,PL,2019,245781,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y58,M,UK,2019,414144,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,BE,2019,77969,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,DE,2019,623199,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,FI,2019,36631,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,IT,2019,426948,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,LU,2019,3655,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,NL,2019,118757,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,PL,2019,282124,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,F,UK,2019,413580,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,BE,2019,76795,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,DE,2019,616432,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,FI,2019,35785,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,IT,2019,401980,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,LU,2019,3959,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,NL,2019,118609,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,PL,2019,259303,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y59,M,UK,2019,399907,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,BE,2019,64822,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,DE,2019,357868,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,FI,2019,30067,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,IT,2019,257211,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,LU,2019,3252,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,NL,2019,87766,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,PL,2019,189365,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,F,UK,2019,408963,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,BE,2019,67509,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,DE,2019,378881,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,FI,2019,31311,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,IT,2019,272398,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,LU,2019,3411,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,NL,2019,92277,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,PL,2019,200569,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y6,M,UK,2019,429321,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,BE,2019,75498,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,DE,2019,587953,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,FI,2019,35437,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,IT,2019,409121,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,LU,2019,3529,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,NL,2019,115238,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,PL,2019,292002,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,F,UK,2019,404380,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,BE,2019,74399,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,DE,2019,578689,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,FI,2019,34394,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,IT,2019,381659,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,LU,2019,3781,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,NL,2019,115023,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,PL,2019,265111,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y60,M,UK,2019,390352,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,BE,2019,73459,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,DE,2019,574142,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,FI,2019,36867,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,IT,2019,404686,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,LU,2019,3392,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,NL,2019,112724,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,PL,2019,296826,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,F,UK,2019,392165,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,BE,2019,72281,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,DE,2019,560949,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,FI,2019,35682,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,IT,2019,376891,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,LU,2019,3578,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,NL,2019,111853,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,PL,2019,265300,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y61,M,UK,2019,378111,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,BE,2019,72023,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,DE,2019,558648,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,FI,2019,37800,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,IT,2019,396279,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,LU,2019,3355,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,NL,2019,110126,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,PL,2019,293584,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,F,UK,2019,377494,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,BE,2019,69765,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,DE,2019,540345,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,FI,2019,36358,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,IT,2019,367913,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,LU,2019,3333,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,NL,2019,109561,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,PL,2019,259731,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y62,M,UK,2019,363291,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,BE,2019,70751,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,DE,2019,542697,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,FI,2019,37471,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,IT,2019,388661,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,LU,2019,3158,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,NL,2019,107723,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,PL,2019,295760,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,F,UK,2019,363753,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,BE,2019,67716,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,DE,2019,516948,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,FI,2019,35658,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,IT,2019,359220,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,LU,2019,3123,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,NL,2019,105576,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,PL,2019,257735,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y63,M,UK,2019,348697,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,BE,2019,68678,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,DE,2019,534749,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,FI,2019,37931,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,IT,2019,383041,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,LU,2019,3074,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,NL,2019,105029,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,PL,2019,284180,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,F,UK,2019,357809,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,BE,2019,65833,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,DE,2019,498794,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,FI,2019,34963,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,IT,2019,351583,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,LU,2019,3108,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,NL,2019,103986,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,PL,2019,242666,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y64,M,UK,2019,340460,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,BE,2019,66335,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,DE,2019,517881,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,FI,2019,36938,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,IT,2019,363608,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,LU,2019,2941,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,NL,2019,103000,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,PL,2019,281661,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,F,UK,2019,355174,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,BE,2019,63342,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,DE,2019,476419,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,FI,2019,34521,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,IT,2019,335079,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,LU,2019,2901,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,NL,2019,101712,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,PL,2019,236152,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y65,M,UK,2019,336817,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,BE,2019,65081,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,DE,2019,515496,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,FI,2019,37963,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,IT,2019,358334,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,LU,2019,2828,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,NL,2019,102706,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,PL,2019,275854,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,F,UK,2019,347047,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,BE,2019,62160,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,DE,2019,471077,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,FI,2019,35534,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,IT,2019,327125,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,LU,2019,2800,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,NL,2019,101055,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,PL,2019,226932,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y66,M,UK,2019,327696,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,BE,2019,62261,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,DE,2019,503090,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,FI,2019,36537,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,IT,2019,356386,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,LU,2019,2502,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,NL,2019,98136,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,PL,2019,271039,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,F,UK,2019,343067,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,BE,2019,58454,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,DE,2019,457083,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,FI,2019,34035,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,IT,2019,324044,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,LU,2019,2552,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,NL,2019,96863,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,PL,2019,216759,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y67,M,UK,2019,321586,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,BE,2019,62258,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,DE,2019,500441,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,FI,2019,37731,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,IT,2019,368268,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,LU,2019,2647,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,NL,2019,98375,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,PL,2019,256168,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,F,UK,2019,347213,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,BE,2019,57791,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,DE,2019,452873,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,FI,2019,34799,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,IT,2019,333553,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,LU,2019,2519,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,NL,2019,96136,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,PL,2019,203440,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y68,M,UK,2019,323505,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,BE,2019,61110,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,DE,2019,479955,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,FI,2019,38761,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,IT,2019,369230,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y69,F,LU,2019,2520,
